"Lizenzliste: Sage RSM AL [EZB-NALIW-00496]"			 			 			 			 			 	
"Datum: 07.02.2019 um 08:57 Uhr"			 			 			 			 			 	
"Typ der Lizenzen: Alle angezeigten Lizenzen"			 			 			 			 			 	
34668	"Journal of Medical Screening"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"1475-5793"	"0969-1413"	"2058901-3"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=34668"	"http://journals.sagepub.com/home/msc"	1994	1					12	"Öffentliches Gesundheitswesen"
8852	"Journal of Patient Safety and Risk Management "	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"1758-1028;2516-0443"	"1356-2622;2516-0435"	"2922119-5"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=8852"	"http://journals.sagepub.com/home/cri"	1999	5					12	"Allgemeine medizinische Zeitschriften"
4144	"Journal of Telemedicine and Telecare"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"1758-1109"	"1357-633X"	"2007700-2"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=4144"	"http://journals.sagepub.com/home/jtt"	1999	5					12	"Telemedizin"
10222	"Journal of the Royal Society of Medicine (JRSM) (1908-)"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"1758-1095"	"0035-9157;0141-0768;0959-5287"	"2046643-2"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=10222"	"http://journals.sagepub.com/home/jrs"	1999	92					12	"Allgemeine medizinische Zeitschriften"
8856	"Laboratory Animals"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"1758-1117"	"0023-6772"	"2036511-1"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=8856"	"http://journals.sagepub.com/home/lan"	1967	1					12	"Tiermedizin"
125538	"Medicine, Science and the Law"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin;Rechtswissenschaft"	"2042-1818"	"0025-8024"	"2522207-7"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=125538"	"http://journals.sagepub.com/home/msl"	1999	39					12	"Medizinrecht"
133172	"Medico-Legal Journal "	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"2042-1834"	"0025-8172"	"2545609-X"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=133172"	"http://journals.sagepub.com/home/mlj"	1999	67					12	"Rechtsmedizin"
110000	"Obstetric Medicine"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"1753-4968"	"1753-495X"	"2455873-4"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=110000"	"http://journals.sagepub.com/home/obm"	2008	1					12	"Gynäkologie und Geburtshilfe"
5046	"Phlebology"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"1433-3031;1758-1125"	"0268-3555"	"1463018-7"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=5046"	"http://journals.sagepub.com/home/phl"	1999	14					12	"Dermatologie und Venerologie;Angiologie"
92240	"Post-Reproductive Health"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"1740-4568;1754-0461;2053-3705"	"1362-1807;1754-0453;2053-3691"	"2762966-1"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=92240"	"http://journals.sagepub.com/home/min"	1999	5					12	"Gynäkologie und Geburtshilfe"
40983	"Scottish Medical Journal"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"2045-6441"	"0036-9330"	"2141765-9"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=40983"	"http://journals.sagepub.com/home/scm"	1999	44					12	"Allgemeine medizinische Zeitschriften"
53131	"Tropical Doctor"	"Sage Publications (formerly Royal Society of Medicine Press)"	"Medizin"	"1758-1133"	"0049-4755"	"2179812-6"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=53131"	"http://journals.sagepub.com/home/tdo"	1999	29					12	"Tropenmedizin"
48368	"Ultrasound"	"Sage Publications (formerly Royal Society of Medicine Press ; Maney Publishing)"	"Medizin"	"1743-1344"	"1742-271X"	"2163911-5"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=48368"	"http://journals.sagepub.com/home/ult"	1999	7					12	"Innere Medizin"
42139	"Vascular (formerly: Cardiovascular surgery)"	"Sage Publications (formerly Royal Society of Medicine Press ; Elsevier)"	"Medizin"	"1479-0653;1708-539X"	"0967-2109;1708-5381"	"2143006-8"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALIW&jour_id=42139"	"http://journals.sagepub.com/home/vas"	1999	7					12	"Gefäßchirurgie; Kardiologie"
